assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,date
0,0,44,100.0,100.0,1,40616,0,0,0,0,17.2,0,0,2,1.8,2.8,1,Stephen,2.3,6,0,8.5,71,False,48.6,0,0,0,0,228,,2018-08-03T12:31:10Z,50,0,0,0,40616.jpg,2.3,0,0,Ward,2.1,False,23.0,a,4,90,19.0,7,9743,199,29645,4597,0.5,1.4,Ward,1,2018-08-27
0,1,78,,,1,17761,0,0,0,0,13.1,0,0,2,5.8,6.8,5,James,6.3,7,2,25.5,72,False,162.4,0,0,0,0,270,,,50,0,0,0,17761.jpg,6.3,0,0,Tarkowski,10.0,False,5.0,a,4,90,80.0,19,86443,9374,57453,7605,1.3,3.8,Tarkowski,1,2018-08-27
0,0,0,,,0,41674,0,0,-1,1,0.0,0,0,2,-0.5,0.5,0,Kevin,0.0,0,0,0.0,73,False,0.0,0,0,0,0,0,,,44,0,0,0,41674.jpg,0.0,0,0,Long,0.6,False,28.0,a,4,90,0.0,0,1554,71,15011,1183,0.0,0.0,Long,0,2018-08-27
0,0,18,,,0,103914,0,0,0,0,48.0,0,0,2,0.5,1.5,1,Charlie,1.0,3,0,7.8,74,False,20.0,0,0,0,0,90,,,45,0,0,0,103914.jpg,1.0,0,0,Taylor,0.2,False,3.0,a,4,90,10.0,3,1594,78,3303,311,0.2,0.7,Taylor,0,2018-08-27
0,0,0,,,0,17997,-1,1,-1,1,0.0,0,0,2,-0.5,0.5,0,Phil,0.0,0,0,0.0,75,False,0.0,0,0,0,0,0,,,44,0,0,0,17997.jpg,0.0,0,0,Bardsley,0.2,False,26.0,a,4,90,0.0,0,329,17,2925,207,0.0,0.0,Bardsley,0,2018-08-27
1,0,30,75.0,,1,60586,0,0,0,0,71.7,0,0,3,1.9,3.5,1,Johann Berg,3.0,4,0,15.8,76,False,32.2,0,0,0,0,194,Knock - 75% chance of playing,2018-08-26T16:01:12Z,60,0,0,0,60586.jpg,3.0,0,0,Gudmundsson,1.6,False,7.0,d,4,90,54.0,9,8513,406,25142,4277,0.5,1.5,Gudmundsson,0,2018-08-27
0,0,0,0.0,0.0,0,39847,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,77,False,0.0,0,0,0,0,0,Calf injury - Unknown return date,2018-07-05T14:31:07Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,16.0,i,4,90,0.0,0,108,7,395,20,0.0,0.0,Defour,0,2018-08-27
0,0,35,,,1,83314,0,0,0,0,25.7,0,0,3,3.5,4.5,7,Jeff,4.0,7,1,19.5,78,False,49.6,0,0,0,0,234,,,55,0,0,0,83314.jpg,4.0,0,0,Hendrick,0.2,False,13.0,a,4,90,119.0,12,1617,377,2519,205,0.7,2.2,Hendrick,0,2018-08-27
0,0,0,0.0,0.0,0,90517,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Robbie,0.0,0,0,0.0,79,False,0.0,0,0,0,0,0,Lack of match fitness - Expected back 02 Sep,2018-07-29T19:31:09Z,55,0,0,0,90517.jpg,0.0,0,0,Brady,0.0,False,12.0,i,4,90,0.0,0,85,7,821,54,0.0,0.0,Brady,0,2018-08-27
0,0,40,100.0,100.0,1,60551,0,0,0,0,42.5,0,0,3,1.8,2.8,2,Ashley,2.3,7,0,10.3,80,False,48.2,0,0,0,0,270,,2018-08-03T12:31:10Z,45,0,0,0,60551.jpg,2.3,0,0,Westwood,1.5,False,18.0,a,4,90,12.0,7,72054,5713,23692,2331,0.5,1.6,Westwood,0,2018-08-27
0,0,0,,,0,12813,0,0,-1,1,0.0,0,0,3,-0.5,0.5,0,Jonathan,0.0,0,0,0.0,81,False,0.0,0,0,0,0,0,,,49,0,0,0,12813.jpg,0.0,0,0,Walters,0.1,False,19.0,a,4,90,0.0,0,206,17,1199,94,0.0,0.0,Walters,0,2018-08-27
0,0,31,,,1,40145,-1,1,-1,1,41.5,0,0,3,1.5,2.5,2,Jack,2.0,7,0,8.5,82,False,21.2,0,0,0,0,270,,,49,0,0,0,40145.jpg,2.0,0,0,Cork,0.9,False,4.0,a,4,90,22.0,6,1410,124,15604,1365,0.4,1.2,Cork,1,2018-08-27
0,0,14,100.0,100.0,1,17349,0,0,0,0,26.0,0,0,3,1.8,2.8,2,Aaron,2.3,7,0,7.2,83,False,19.4,0,0,0,0,270,,2018-08-08T19:01:10Z,50,0,0,0,17349.jpg,2.3,0,0,Lennon,0.4,False,25.0,a,4,90,27.0,7,7283,338,6746,671,0.5,1.4,Lennon,0,2018-08-27
0,0,6,,,0,40399,-1,1,-1,1,13.0,0,0,4,0.5,1.5,1,Sam,1.0,1,0,4.2,84,False,2.2,0,0,0,0,61,,,54,0,0,0,40399.jpg,1.0,0,0,Vokes,0.9,False,9.0,a,4,90,30.0,3,5721,260,19756,1972,0.2,0.6,Vokes,0,2018-08-27
0,0,7,100.0,100.0,0,44699,0,0,-1,1,11.6,0,0,4,0.5,1.5,1,Ashley,1.0,1,0,2.3,85,False,5.2,0,0,0,0,63,,2018-07-24T09:01:08Z,59,0,0,0,44699.jpg,1.0,0,0,Barnes,0.6,False,10.0,a,4,90,7.0,3,2571,112,20775,1852,0.2,0.5,Barnes,0,2018-08-27
0,0,0,0.0,0.0,0,92383,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Nahki,0.0,0,0,0.0,86,False,0.0,0,0,0,0,0,Joined Queens Park Rangers on loan for rest of the season on 23/8. - Expected back 13 May,2018-08-23T23:01:12Z,45,0,0,0,92383.jpg,0.0,0,0,Wells,2.0,False,21.0,n,4,90,0.0,0,10328,519,32560,4826,0.0,0.0,Wells,0,2018-08-27
0,0,8,100.0,100.0,1,60689,0,0,0,0,15.9,0,0,4,1.5,2.5,2,Chris,2.0,6,0,8.3,87,False,5.8,0,0,0,0,201,,2018-08-12T12:31:12Z,65,0,0,0,60689.jpg,2.0,0,0,Wood,0.5,False,11.0,a,4,90,64.0,6,8023,236,10377,1289,0.3,0.9,Wood,0,2018-08-27
0,0,0,,,0,39725,0,0,0,0,0.0,0,0,1,-0.5,0.5,0,Anders,0.0,0,0,0.0,485,False,0.0,0,0,0,0,0,,,45,0,0,0,39725.jpg,0.0,0,0,Lindegaard,0.1,False,22.0,a,4,90,0.0,0,190,18,1566,123,0.0,0.0,Lindegaard,0,2018-08-27
0,0,67,,,1,15749,0,0,0,0,0.0,0,0,1,3.2,4.2,2,Joe,3.7,7,0,9.5,490,False,95.4,0,0,0,0,270,,,45,0,0,0,15749.jpg,3.7,0,14,Hart,5.9,False,20.0,a,4,90,0.0,11,92254,3284,43208,6224,0.8,2.4,Hart,0,2018-08-27
0,0,0,,,0,83312,0,0,0,0,0.0,0,0,2,-0.5,0.5,0,Ben,0.0,0,0,0.0,491,False,0.0,0,0,0,0,0,,,50,0,0,0,83312.jpg,0.0,0,0,Gibson,0.2,False,14.0,a,4,90,0.0,0,475,32,6768,497,0.0,0.0,Gibson,0,2018-08-27
0,0,0,100.0,100.0,0,81183,0,0,0,0,0.0,0,0,4,-0.5,0.5,0,Matej,0.0,0,0,0.0,495,False,0.0,0,0,0,0,0,,2018-08-10T14:31:13Z,60,0,0,0,81183.jpg,0.0,0,0,Vydra,0.1,False,27.0,a,4,90,0.0,0,299,33,4014,201,0.0,0.0,Vydra,0,2018-08-27
0,0,19,100.0,100.0,2,48615,0,0,0,0,21.1,0,0,3,0.3,1.3,2,Harry,1.3,0,0,5.9,33,False,28.2,0,0,0,0,180,,2018-08-10T09:01:12Z,50,0,0,0,48615.jpg,2.0,0,0,Arter,0.3,False,7.0,a,5,97,9.0,4,971,101,4087,257,0.3,0.8,Arter,2,2018-08-27
0,3,99,,,2,88734,0,0,0,0,0.0,1,0,1,8.3,9.3,6,Neil,9.3,2,0,11.5,88,True,115.6,0,0,0,0,270,,,45,0,0,2,88734.jpg,9.3,0,9,Etheridge,4.6,False,1.0,a,5,97,0.0,28,191145,33609,21794,3733,2.1,6.2,Etheridge,0,2018-08-27
0,0,0,,,0,45220,0,0,0,0,0.0,0,0,1,-1.0,0.0,0,Alex,0.0,0,0,0.0,89,False,0.0,0,0,0,0,0,,,45,0,0,0,45220.jpg,0.0,0,0,Smithies,0.1,False,12.0,a,5,97,0.0,0,323,39,1887,153,0.0,0.0,Smithies,0,2018-08-27
0,0,51,,,2,49982,0,0,0,0,21.4,0,0,2,3.3,4.3,6,Sean,4.3,2,0,10.9,90,False,40.0,0,0,0,0,270,,,50,0,0,0,49982.jpg,4.3,0,0,Morrison,0.5,False,4.0,a,5,97,47.0,13,3110,461,8105,746,0.9,2.6,Morrison,0,2018-08-27
0,2,56,,,2,19523,0,0,0,0,1.6,0,0,2,4.0,5.0,8,Sol,5.0,2,0,11.8,91,False,79.8,0,0,0,0,270,,,45,0,0,0,19523.jpg,5.0,0,0,Bamba,0.9,False,22.0,a,5,97,36.0,15,9097,5019,8019,1136,1.1,3.3,Bamba,0,2018-08-27
0,0,52,,,2,49382,0,0,0,0,13.7,0,0,2,3.3,4.3,6,Bruno,4.3,2,0,7.3,92,False,58.2,0,0,0,0,270,,,45,0,0,0,49382.jpg,4.3,0,0,Ecuele Manga,0.1,False,5.0,a,5,97,0.0,13,1431,364,1147,127,1.0,2.9,Ecuele Manga,0,2018-08-27
0,0,0,,,0,27698,0,0,0,0,0.0,0,0,2,-1.0,0.0,0,Matthew,0.0,0,0,0.0,93,False,0.0,0,0,0,0,0,,,40,0,0,0,27698.jpg,0.0,0,0,Connolly,1.2,False,16.0,a,5,97,0.0,0,3503,218,20194,1659,0.0,0.0,Connolly,0,2018-08-27
0,2,65,,,2,56981,0,0,0,0,21.8,0,0,2,4.0,5.0,6,Joe,5.0,2,0,7.0,94,False,48.4,0,0,0,0,270,,,45,0,0,0,56981.jpg,5.0,0,0,Bennett,0.6,False,3.0,a,5,97,0.0,15,20843,3918,5797,1099,1.1,3.3,Bennett,0,2018-08-27
0,0,6,100.0,100.0,0,38716,0,0,0,0,1.0,0,0,2,-1.0,0.0,0,Lee,0.0,2,0,1.2,95,False,10.8,0,0,0,0,90,,2018-07-30T11:01:09Z,40,0,0,0,38716.jpg,0.0,0,0,Peltier,3.3,False,2.0,a,5,97,0.0,0,24664,498,54597,8067,0.0,0.0,Peltier,1,2018-08-27
0,0,0,,,0,73459,0,0,0,0,0.0,0,0,2,-1.0,0.0,0,Ashley Darel Jazz,0.0,0,0,0.0,96,False,0.0,0,0,0,0,0,,,40,0,0,0,73459.jpg,0.0,0,0,Richards,0.8,False,6.0,a,5,97,0.0,0,2463,197,10616,841,0.0,0.0,Jazz Richards,0,2018-08-27
0,0,0,0.0,0.0,0,14927,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Greg,0.0,0,0,0.0,97,False,0.0,0,0,0,0,0,Contract expired,2018-07-09T09:22:51Z,40,0,0,0,14927.jpg,0.0,0,0,Halford,0.0,False,,u,5,97,0.0,0,201,13,507,35,0.0,0.0,Halford,0,2018-08-27
0,0,50,,,2,104073,0,0,-1,1,87.2,0,0,3,1.7,2.7,3,Joe,2.7,2,0,18.4,98,False,63.6,0,0,0,0,270,,,49,0,0,0,104073.jpg,2.7,0,0,Ralls,0.3,False,8.0,a,5,97,34.0,8,2566,1031,6512,798,0.6,1.6,Ralls,0,2018-08-27
0,0,17,75.0,75.0,1,49806,0,0,-1,1,31.0,0,0,3,0.5,1.3,0,David Junior,1.7,2,0,7.0,99,False,19.0,0,0,0,0,172,Knock - 75% chance of playing,2018-08-18T14:01:12Z,54,0,0,0,49806.jpg,2.5,0,0,Hoilett,0.2,False,33.0,d,5,97,20.0,5,797,12,9966,845,0.3,0.9,Hoilett,0,2018-08-27
0,0,11,75.0,,0,76360,0,0,0,0,1.4,0,0,3,0.2,1.3,1,Nathaniel,1.3,1,0,4.4,100,False,8.0,0,0,0,0,83,Knock - 75% chance of playing,2018-08-25T18:01:15Z,50,0,0,0,76360.jpg,1.3,0,0,Mendez-Laing,0.1,False,19.0,d,5,97,34.0,4,312,10,1339,186,0.3,0.8,Mendez-Laing,0,2018-08-27
0,0,29,,,1,122797,0,0,-1,1,47.8,0,0,3,1.0,2.0,3,Callum,2.0,1,0,11.6,101,False,28.0,0,0,0,0,149,,,54,0,0,0,122797.jpg,2.0,0,0,Paterson,0.1,False,13.0,a,5,97,40.0,6,288,46,3087,233,0.4,1.1,Paterson,0,2018-08-27
0,0,0,0.0,0.0,0,49845,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Aron,0.0,0,0,0.0,102,False,0.0,0,0,0,0,0,Knee injury - Expected back 02 Sep,2018-08-11T18:01:12Z,45,0,0,0,49845.jpg,0.0,0,0,Gunnarsson,0.8,False,17.0,i,5,97,0.0,0,490,18,27744,1587,0.0,0.0,Gunnarsson,0,2018-08-27
0,0,0,,,0,40451,-1,1,-1,1,0.0,0,0,3,-1.0,0.0,0,Anthony,0.0,0,0,0.0,103,False,0.0,0,0,0,0,0,,,44,0,0,0,40451.jpg,0.0,0,0,Pilkington,0.2,False,,a,5,97,0.0,0,961,592,3797,433,0.0,0.0,Pilkington,0,2018-08-27
0,0,0,,,0,54527,0,0,0,0,0.0,0,0,3,-1.0,0.0,0,Loïc,0.0,0,0,0.0,104,False,0.0,0,0,0,0,0,,,45,0,0,0,54527.jpg,0.0,0,0,Damour,0.1,False,20.0,a,5,97,0.0,0,199,14,981,86,0.0,0.0,Damour,0,2018-08-27
0,0,4,,,0,75826,0,0,0,0,12.1,0,0,3,-0.3,0.7,1,Danny,0.7,1,0,3.6,105,False,7.2,0,0,0,0,59,,,45,0,0,0,75826.jpg,1.0,0,0,Ward,0.3,False,9.0,a,5,97,17.0,2,1557,145,4772,454,0.2,0.4,Ward,0,2018-08-27
0,0,20,,,2,114245,0,0,0,0,56.7,0,0,3,1.3,2.3,3,Josh,2.3,1,0,12.0,106,False,19.0,0,0,0,0,194,,,50,0,0,0,114245.jpg,2.3,0,0,Murphy,0.2,False,11.0,a,5,97,45.0,7,1721,163,5058,377,0.5,1.4,Murphy,0,2018-08-27
0,0,-3,100.0,100.0,1,82078,0,0,-1,1,39.9,0,0,4,0.0,1.0,1,Kenneth,1.0,0,0,10.2,107,False,7.8,0,0,0,0,148,,2018-08-18T11:31:12Z,49,0,0,0,82078.jpg,1.5,0,0,Zohore,0.6,False,10.0,a,5,97,54.0,3,7937,1033,16373,1567,0.2,0.6,Zohore,0,2018-08-27
0,0,0,0.0,0.0,0,114054,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Omar,0.0,0,0,0.0,108,False,0.0,0,0,0,0,0,Season-long loan to Birmingham City,2018-08-08T08:43:30Z,45,0,0,0,114054.jpg,0.0,0,0,Bogle,0.2,False,30.0,u,5,97,0.0,0,427,55,5998,442,0.0,0.0,Bogle,0,2018-08-27
0,0,5,,,0,45196,0,0,0,0,0.0,0,0,4,-0.7,0.3,0,Gary,0.3,1,0,0.2,109,False,2.0,0,0,0,0,2,,,45,0,0,0,45196.jpg,1.0,0,0,Madine,1.3,False,24.0,a,5,97,0.0,1,23830,1249,23894,2575,0.1,0.2,Madine,0,2018-08-27
0,0,15,,,0,96994,-1,1,-1,1,36.3,0,0,4,0.3,1.3,1,Bobby,1.3,1,0,10.6,110,False,10.2,0,0,0,0,116,,,54,0,0,0,96994.jpg,1.3,0,0,Reid,0.5,False,14.0,a,5,97,59.0,4,5615,209,16067,2159,0.2,0.7,Reid,0,2018-08-27
0,0,0,,,0,80792,0,0,-1,1,0.0,0,0,2,-1.0,0.0,0,Greg,0.0,0,0,0.0,467,False,0.0,0,0,0,0,0,,,44,0,0,0,80792.jpg,0.0,0,0,Cunninghamm,0.1,False,18.0,a,5,97,0.0,0,111,4,1610,109,0.0,0.0,Cunningham,0,2018-08-27
0,0,11,,,2,175946,0,0,0,0,28.1,0,0,3,0.7,1.7,3,Víctor,1.7,0,0,5.3,504,False,16.4,0,0,0,0,149,,,45,0,0,0,175946.jpg,2.5,0,0,Camarasa,0.1,False,21.0,a,5,97,8.0,5,2262,592,1458,215,0.4,1.1,Camarasa,1,2018-08-27
0,0,0,0.0,0.0,0,60772,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Thibaut,0.0,0,0,0.0,111,False,0.0,0,0,0,0,0,Transferred to Real Madrid,2018-08-09T06:49:10Z,55,0,0,0,60772.jpg,0.0,0,0,Courtois,0.7,False,13.0,u,6,8,0.0,0,77,11,43926,1387,0.0,0.0,Courtois,0,2018-08-27
0,0,0,,,0,20310,0,0,-1,1,0.0,0,0,1,0.5,0.5,0,Willy,0.0,0,0,0.0,112,False,0.0,0,0,0,0,0,,,49,0,0,0,20310.jpg,0.0,0,0,Caballero,0.1,False,13.0,a,6,8,0.0,0,425,32,3438,186,0.0,0.0,Caballero,0,2018-08-27
1,0,71,,,1,41328,0,0,0,0,59.0,0,0,2,4.5,4.5,2,César,4.0,3,0,18.2,113,False,86.8,0,0,0,0,270,,,65,0,0,0,41328.jpg,4.0,0,0,Azpilicueta,13.6,False,28.0,a,6,8,35.0,12,27018,2176,135189,16958,0.6,1.8,Azpilicueta,0,2018-08-27
0,0,0,,,0,19419,0,0,-1,1,0.0,0,0,2,0.5,0.5,0,Gary,0.0,0,0,0.0,114,False,0.0,0,0,0,0,0,,,54,0,0,0,19419.jpg,0.0,0,0,Cahill,0.9,False,24.0,a,6,8,0.0,0,1738,122,27887,1927,0.0,0.0,Cahill,0,2018-08-27
4,8,110,,,1,82263,1,-1,2,-2,57.0,2,0,2,12.2,12.2,11,Marcos,11.7,3,1,22.1,115,True,100.4,0,0,0,0,270,,,67,0,0,0,82263.jpg,11.7,0,0,Alonso,30.3,False,3.0,a,6,8,63.0,35,646224,91158,52505,3458,1.7,5.3,Alonso,0,2018-08-27
0,0,55,100.0,100.0,1,41270,0,0,0,0,11.6,0,0,2,3.2,3.2,2,David,2.7,3,0,7.5,116,False,53.6,0,0,0,0,270,,2018-07-05T14:31:07Z,55,0,0,0,41270.jpg,2.7,0,0,Luiz Moreira Marinho,4.0,False,30.0,a,6,8,10.0,8,50714,3771,58533,7372,0.5,1.5,David Luiz,1,2018-08-27
0,0,2,,,0,49013,0,0,-1,1,10.8,0,0,2,0.8,0.8,0,Victor,0.3,0,0,1.2,117,False,1.2,0,0,0,0,9,,,59,0,0,0,49013.jpg,1.0,0,0,Moses,2.7,False,15.0,a,6,8,0.0,1,2555,145,87969,5643,0.1,0.2,Moses,0,2018-08-27
0,3,62,,,1,102380,0,0,0,0,37.5,0,0,2,4.5,4.5,2,Antonio,4.0,3,0,11.1,118,False,40.6,0,0,0,0,270,,,60,0,0,0,102380.jpg,4.0,0,0,Rüdiger,2.9,False,2.0,a,6,8,32.0,12,23007,1289,32874,3221,0.7,2.0,Rüdiger,0,2018-08-27
0,0,0,,,0,135363,0,0,-2,2,0.0,0,0,2,0.5,0.5,0,Andreas,0.0,0,0,0.0,119,False,0.0,0,0,0,0,0,,,53,0,0,0,135363.jpg,0.0,0,0,Christensen,0.7,False,27.0,a,6,8,0.0,0,1004,96,30508,1629,0.0,0.0,Christensen,0,2018-08-27
0,0,0,,,0,105700,0,0,-2,2,0.0,0,0,2,0.5,0.5,0,Davide,0.0,0,0,0.0,120,False,0.0,0,0,0,0,0,,,53,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.2,False,21.0,a,6,8,0.0,0,616,72,6967,436,0.0,0.0,Zappacosta,0,2018-08-27
0,0,0,,,0,109533,0,0,-1,1,0.0,0,0,2,0.5,0.5,0,Emerson,0.0,0,0,0.0,121,False,0.0,0,0,0,0,0,,,54,0,0,0,109533.jpg,0.0,0,0,Palmieri dos Santos,0.1,False,33.0,a,6,8,0.0,0,212,17,3460,224,0.0,0.0,Emerson,0,2018-08-27
2,1,59,,,0,42786,0,0,0,0,86.4,0,0,3,5.8,5.8,8,Eden,5.3,1,1,27.5,122,False,90.2,0,0,0,0,133,,,105,0,0,0,42786.jpg,5.3,0,0,Hazard,13.4,False,10.0,a,6,8,98.0,16,211298,34054,112234,6609,0.5,1.5,Hazard,0,2018-08-27
0,0,0,0.0,0.0,0,17878,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Cesc,0.0,0,0,0.0,123,False,0.0,0,0,0,0,0,Knee injury - Expected back 01 Sep,2018-08-11T18:01:12Z,64,0,0,0,17878.jpg,0.0,0,0,Fàbregas,0.6,False,4.0,i,6,8,0.0,0,796,53,42351,1246,0.0,0.0,Fàbregas,0,2018-08-27
1,0,34,,,1,47431,0,0,0,0,86.4,0,0,3,3.5,3.5,1,Willian,3.0,3,0,15.4,124,False,35.4,0,0,0,0,156,,,75,0,0,0,47431.jpg,3.0,0,0,Borges Da Silva,7.8,False,22.0,a,6,8,32.0,9,85912,5305,150779,18632,0.4,1.2,Willian,0,2018-08-27
0,2,74,,,2,49579,0,0,1,-1,76.5,0,0,3,7.2,7.2,3,Pedro,6.7,2,2,28.1,125,False,96.6,0,0,0,0,238,,,66,0,0,0,49579.jpg,6.7,0,0,Rodríguez Ledesma,9.7,False,11.0,a,6,8,108.0,20,417983,61193,74494,12045,1.0,3.0,Pedro,0,2018-08-27
0,0,61,,,1,116594,0,0,0,0,78.5,0,0,3,4.5,4.5,2,N'Golo,4.0,3,1,22.1,126,False,78.8,0,0,0,0,270,,,50,0,0,0,116594.jpg,4.0,0,0,Kanté,23.2,False,7.0,a,6,8,63.0,12,249525,18673,150714,17643,0.8,2.4,Kanté,0,2018-08-27
0,0,23,,,1,88894,0,0,0,0,26.4,0,0,3,2.2,2.2,1,Ross,1.7,3,0,7.8,127,False,11.4,0,0,0,0,137,,,60,0,0,0,88894.jpg,1.7,0,0,Barkley,0.5,False,8.0,a,6,8,40.0,5,6002,390,10411,1116,0.3,0.8,Barkley,0,2018-08-27
0,0,0,,,0,61603,0,0,-1,1,0.0,0,0,3,0.5,0.5,0,Daniel,0.0,0,0,0.0,128,False,0.0,0,0,0,0,0,,,49,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.2,False,6.0,a,6,8,0.0,0,472,45,3291,244,0.0,0.0,Drinkwater,0,2018-08-27
0,0,0,0.0,0.0,0,169102,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Tiemoué,0.0,0,0,0.0,129,False,0.0,0,0,0,0,0,Season-long loan to Milan,2018-08-15T09:18:32Z,49,0,0,0,169102.jpg,0.0,0,0,Bakayoko,0.1,False,14.0,u,6,8,0.0,0,285,3,9125,413,0.0,0.0,Bakayoko,0,2018-08-27
0,0,0,100.0,100.0,0,199598,0,0,0,0,0.0,0,0,3,0.5,0.5,0,Ethan,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,45,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.1,False,44.0,a,6,8,0.0,0,282,16,984,97,0.0,0.0,Ampadu,0,2018-08-27
0,0,0,,,0,209046,0,0,-1,1,0.0,0,0,3,0.5,0.5,0,Callum,0.0,0,0,0.0,131,False,0.0,0,0,0,0,0,,,44,0,0,0,209046.jpg,0.0,0,0,Hudson-Odoi,1.7,False,20.0,a,6,8,0.0,0,16837,1116,52081,4045,0.0,0.0,Hudson-Odoi,0,2018-08-27
0,0,5,,,0,126187,0,0,-1,1,1.3,0,0,3,0.8,0.8,0,Ruben,0.3,0,0,0.4,132,False,2.2,0,0,0,0,22,,,54,0,0,0,126187.jpg,1.0,0,0,Loftus-Cheek,0.8,False,12.0,a,6,8,0.0,1,721,53,19449,1418,0.1,0.2,Loftus-Cheek,0,2018-08-27
0,0,5,,,0,44346,0,0,-1,1,33.7,0,0,4,1.2,1.2,1,Olivier,0.7,1,0,9.1,133,False,10.6,0,0,0,0,40,,,79,0,0,0,44346.jpg,1.0,0,0,Giroud,2.7,False,18.0,a,6,8,47.0,2,5113,478,74423,3974,0.1,0.3,Giroud,0,2018-08-27
0,0,34,,,2,88482,0,0,0,0,28.6,0,0,4,3.8,3.8,2,Álvaro,3.3,2,1,17.3,134,False,39.2,0,0,0,0,228,,,90,0,0,0,88482.jpg,3.3,0,0,Morata,4.7,False,29.0,a,6,8,105.0,10,139150,9070,74522,9597,0.4,1.1,Morata,0,2018-08-27
0,1,60,,,1,85955,0,0,1,-1,53.5,0,0,3,4.8,4.8,2,Jorge Luiz,4.3,3,1,18.2,459,False,102.6,0,0,0,0,270,,,51,0,0,0,85955.jpg,4.3,0,0,Frello Filho,14.4,False,5.0,a,6,8,26.0,13,346806,20578,119599,15098,0.8,2.5,Jorginho,0,2018-08-27
0,0,0,,,0,173879,0,0,0,0,0.0,0,0,4,0.5,0.5,0,Tammy,0.0,0,0,0.0,496,False,0.0,0,0,0,0,0,,,55,0,0,0,173879.jpg,0.0,0,0,Abraham,0.1,False,19.0,a,6,8,0.0,0,779,83,4006,300,0.0,0.0,Abraham,0,2018-08-27
0,0,49,,,1,109745,0,0,0,0,0.0,0,0,1,3.8,3.8,2,Kepa,3.3,3,0,4.4,498,False,44.0,0,0,0,0,270,,,55,0,0,0,109745.jpg,3.3,0,6,Arrizabalaga,3.9,False,1.0,a,6,8,0.0,10,59440,4589,38359,4856,0.6,1.8,Kepa,0,2018-08-27
0,0,17,,,1,91651,0,0,0,0,53.9,0,0,3,1.5,1.5,2,Mateo,1.0,0,0,8.7,499,False,27.6,0,0,0,0,108,,,60,0,0,0,91651.jpg,1.5,0,0,Kovacic,1.0,False,17.0,a,6,8,6.0,3,11292,1632,31013,2097,0.2,0.5,Kovacic,1,2018-08-27
0,1,65,,,1,20066,0,0,0,0,0.0,0,0,1,4.8,4.8,2,Wayne,4.3,4,0,9.6,135,False,95.8,0,0,0,0,270,,,45,0,0,0,20066.jpg,4.3,0,13,Hennessey,2.9,False,13.0,a,7,31,0.0,13,80230,8865,24681,2554,1.0,2.9,Hennessey,0,2018-08-27
0,0,0,,,0,11554,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Julian,0.0,0,0,0.0,136,False,0.0,0,0,0,0,0,,,40,0,0,0,11554.jpg,0.0,0,0,Speroni,12.8,False,1.0,a,7,31,0.0,0,14444,1840,86433,7915,0.0,0.0,Speroni,0,2018-08-27
0,0,0,,,0,40836,0,0,-1,1,0.0,0,0,1,0.5,0.5,0,Vicente,0.0,0,0,0.0,137,False,0.0,0,0,0,0,0,,,44,0,0,0,40836.jpg,0.0,0,0,Guaita,0.2,False,31.0,a,7,31,0.0,0,363,94,3741,251,0.0,0.0,Guaita,0,2018-08-27
0,0,49,75.0,,1,49413,0,0,0,0,0.6,0,0,2,2.1,2.8,0,James,2.3,2,0,7.4,138,False,52.2,0,0,0,0,180,Calf injury - 75% chance of playing,2018-08-26T16:01:12Z,45,0,0,0,49413.jpg,3.5,0,0,Tomkins,7.0,False,5.0,d,7,31,21.0,7,20799,841,88579,15995,0.5,1.6,Tomkins,0,2018-08-27
0,0,0,0.0,0.0,0,19188,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Scott,0.0,0,0,0.0,139,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,45,0,0,0,19188.jpg,0.0,0,0,Dann,0.0,False,6.0,i,7,31,0.0,0,112,11,320,25,0.0,0.0,Dann,0,2018-08-27
