,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,date
78,0,0,24,100.0,100.0,1,40616,0,0,0,0,3.4,0,0,2,2.7,2.7,6,Stephen,6.0,0,0,4.2,71,False,19.8,0,0,0,0,90,,2018-08-03T12:31:10Z,50,0,0,0,40616.jpg,6.0,0,0,Ward,2.6,False,23.0,a,4,90,19.0,6,7151,7151,5242,5242,1.2,1.2,Ward,0,2018-08-18
79,0,1,30,,,1,17761,0,0,0,0,10.5,0,0,2,2.7,2.7,7,James,7.0,0,0,6.7,72,False,50.8,0,0,0,0,90,,,50,0,0,0,17761.jpg,7.0,0,0,Tarkowski,9.7,False,5.0,a,4,90,6.0,7,19435,19435,14950,14950,1.4,1.4,Tarkowski,0,2018-08-18
80,0,0,0,,,0,41674,0,0,0,0,0.0,0,0,2,2.3,2.3,0,Kevin,0.0,0,0,0.0,73,False,0.0,0,0,0,0,0,,,45,0,0,0,41674.jpg,0.0,0,0,Long,0.8,False,28.0,a,4,90,0.0,0,709,709,6371,6371,0.0,0.0,Long,0,2018-08-18
81,0,0,2,,,0,103914,0,0,0,0,0.0,0,0,2,2.3,2.3,1,Charlie,1.0,0,0,0.0,74,False,0.0,0,0,0,0,3,,,45,0,0,0,103914.jpg,1.0,0,0,Taylor,0.3,False,3.0,a,4,90,0.0,1,900,900,1305,1305,0.2,0.2,Taylor,0,2018-08-18
82,0,0,0,,,0,17997,0,0,0,0,0.0,0,0,2,2.3,2.3,0,Phil,0.0,0,0,0.0,75,False,0.0,0,0,0,0,0,,,45,0,0,0,17997.jpg,0.0,0,0,Bardsley,0.2,False,26.0,a,4,90,0.0,0,205,205,1246,1246,0.0,0.0,Bardsley,0,2018-08-18
83,0,0,6,,,1,60586,0,0,0,0,31.1,0,0,3,2.7,2.7,3,Johann Berg,3.0,0,0,7.9,76,False,7.0,0,0,0,0,86,,,60,0,0,0,60586.jpg,3.0,0,0,Gudmundsson,1.9,False,7.0,a,4,90,41.0,3,3358,3358,8828,8828,0.5,0.5,Gudmundsson,0,2018-08-18
84,0,0,0,0.0,75.0,0,39847,0,0,0,0,0.0,0,0,3,0.0,1.9,0,Steven,0.0,0,0,0.0,77,False,0.0,0,0,0,0,0,Calf injury - Unknown return date,2018-07-05T14:31:07Z,55,0,0,0,39847.jpg,0.0,0,0,Defour,0.0,False,16.0,i,4,90,0.0,0,49,49,165,165,0.0,0.0,Defour,0,2018-08-18
85,0,0,1,,,1,83314,0,0,0,0,6.5,0,0,3,2.5,2.5,3,Jeff,3.0,0,0,4.5,78,False,5.4,0,0,0,0,75,,,55,0,0,0,83314.jpg,3.0,0,0,Hendrick,0.2,False,13.0,a,4,90,33.0,3,741,741,891,891,0.5,0.5,Hendrick,0,2018-08-18
86,0,0,0,25.0,75.0,0,90517,0,0,0,0,0.0,0,0,3,0.6,1.9,0,Robbie,0.0,0,0,0.0,79,False,0.0,0,0,0,0,0,Hamstring injury - 25% chance of playing,2018-07-29T19:31:09Z,55,0,0,0,90517.jpg,0.0,0,0,Brady,0.0,False,12.0,d,4,90,0.0,0,40,40,346,346,0.0,0.0,Brady,0,2018-08-18
87,0,0,13,100.0,100.0,1,60551,0,0,0,0,25.3,0,0,3,1.8,1.8,3,Ashley,3.0,0,0,5.0,80,False,15.4,0,0,0,0,90,,2018-08-03T12:31:10Z,45,0,0,0,60551.jpg,3.0,0,0,Westwood,0.9,False,18.0,a,4,90,9.0,3,26960,26960,6067,6067,0.7,0.7,Westwood,0,2018-08-18
88,0,0,0,,,0,12813,0,0,0,0,0.0,0,0,3,2.2,2.2,0,Jonathan,0.0,0,0,0.0,81,False,0.0,0,0,0,0,0,,,50,0,0,0,12813.jpg,0.0,0,0,Walters,0.1,False,19.0,a,4,90,0.0,0,106,106,520,520,0.0,0.0,Walters,0,2018-08-18
89,0,0,10,,,1,40145,0,0,0,0,33.8,0,0,3,2.2,2.2,2,Jack,2.0,0,0,4.6,82,False,10.2,0,0,0,0,90,,,50,0,0,0,40145.jpg,2.0,0,0,Cork,1.1,False,4.0,a,4,90,2.0,2,664,664,6360,6360,0.4,0.4,Cork,1,2018-08-18
90,0,0,6,100.0,100.0,1,17349,0,0,0,0,12.3,0,0,3,2.2,2.2,3,Aaron,3.0,0,0,3.9,83,False,10.0,0,0,0,0,90,,2018-08-08T19:01:10Z,50,0,0,0,17349.jpg,3.0,0,0,Lennon,0.4,False,25.0,a,4,90,17.0,3,3863,3863,2094,2094,0.6,0.6,Lennon,0,2018-08-18
91,0,0,2,,,0,40399,0,0,0,0,0.0,0,0,4,2.0,2.0,1,Sam,1.0,0,0,0.2,84,False,0.0,0,0,0,0,17,,,55,0,0,0,40399.jpg,1.0,0,0,Vokes,1.1,False,9.0,a,4,90,4.0,1,3188,3188,6929,6929,0.2,0.2,Vokes,0,2018-08-18
92,0,0,4,100.0,100.0,0,44699,0,0,0,0,10.3,0,0,4,2.3,2.3,1,Ashley,1.0,0,0,2.3,85,False,5.2,0,0,0,0,14,,2018-07-24T09:01:08Z,60,0,0,0,44699.jpg,1.0,0,0,Barnes,0.9,False,10.0,a,4,90,7.0,1,1508,1508,6864,6864,0.2,0.2,Barnes,0,2018-08-18
93,0,0,0,,,0,92383,0,0,0,0,0.0,0,0,4,1.6,1.6,0,Nahki,0.0,0,0,0.0,86,False,0.0,0,0,0,0,0,,,45,0,0,0,92383.jpg,0.0,0,0,Wells,2.2,False,21.0,a,4,90,0.0,0,5051,5051,10760,10760,0.0,0.0,Wells,0,2018-08-18
94,0,0,2,100.0,75.0,1,60689,0,0,0,0,2.8,0,0,4,2.5,1.9,2,Chris,2.0,0,0,6.1,87,False,5.8,0,0,0,0,72,,2018-08-12T12:31:12Z,65,0,0,0,60689.jpg,2.0,0,0,Wood,0.6,False,11.0,a,4,90,52.0,2,5069,5069,2727,2727,0.3,0.3,Wood,0,2018-08-18
95,0,0,0,,,0,39725,0,0,0,0,0.0,0,0,1,2.6,2.6,0,Anders,0.0,0,0,0.0,485,False,0.0,0,0,0,0,0,,,45,0,0,0,39725.jpg,0.0,0,0,Lindegaard,0.2,False,22.0,a,4,90,0.0,0,84,84,698,698,0.0,0.0,Lindegaard,0,2018-08-18
96,0,0,26,,,1,15749,0,0,0,0,0.0,0,0,1,2.6,2.6,7,Joe,7.0,0,0,2.7,490,False,27.0,0,0,0,0,90,,,45,0,0,0,15749.jpg,7.0,0,3,Hart,5.7,False,20.0,a,4,90,0.0,7,48329,48329,9528,9528,1.6,1.6,Hart,0,2018-08-18
97,0,0,0,,,0,83312,0,0,0,0,0.0,0,0,2,2.7,2.7,0,Ben,0.0,0,0,0.0,491,False,0.0,0,0,0,0,0,,,50,0,0,0,83312.jpg,0.0,0,0,Gibson,0.3,False,14.0,a,4,90,0.0,0,297,297,2465,2465,0.0,0.0,Gibson,0,2018-08-18
98,0,0,0,50.0,25.0,0,81183,0,0,0,0,0.0,0,0,4,1.1,0.6,0,Matej,0.0,0,0,0.0,495,False,0.0,0,0,0,0,0,Lack of match fitness - 50% chance of playing,2018-08-10T14:31:13Z,60,0,0,0,81183.jpg,0.0,0,0,Vydra,0.1,False,27.0,d,4,90,0.0,0,119,119,2112,2112,0.0,0.0,Vydra,0,2018-08-18
99,0,0,0,100.0,0.0,0,48615,0,0,0,0,0.0,0,0,3,1.2,0.0,0,Harry,0.0,0,0,0.0,33,False,0.0,0,0,0,0,0,,2018-08-10T09:01:12Z,50,0,0,0,48615.jpg,0.0,0,0,Arter,0.3,False,,a,5,97,0.0,0,304,304,2231,2231,0.0,0.0,Arter,0,2018-08-18
100,0,0,26,,,0,88734,0,0,0,0,0.0,0,0,1,1.6,1.6,6,Neil,6.0,2,0,3.8,88,False,37.8,0,0,0,0,90,,,45,0,0,1,88734.jpg,6.0,0,2,Etheridge,0.3,False,1.0,a,5,97,0.0,6,2009,2009,795,795,1.3,1.3,Etheridge,0,2018-08-18
101,0,0,0,,,0,45220,0,0,0,0,0.0,0,0,1,1.6,1.6,0,Alex,0.0,0,0,0.0,89,False,0.0,0,0,0,0,0,,,45,0,0,0,45220.jpg,0.0,0,0,Smithies,0.1,False,12.0,a,5,97,0.0,0,113,113,695,695,0.0,0.0,Smithies,0,2018-08-18
102,0,0,14,,,0,49982,0,0,0,0,10.6,0,0,2,1.7,1.7,1,Sean,1.0,2,0,8.0,90,False,28.2,0,0,0,0,90,,,50,0,0,0,49982.jpg,1.0,0,0,Morrison,0.6,False,4.0,a,5,97,41.0,1,593,593,3654,3654,0.2,0.2,Morrison,0,2018-08-18
103,0,0,7,,,0,19523,0,0,0,0,0.9,0,0,2,1.3,1.3,1,Sol,1.0,2,0,0.8,91,False,7.2,0,0,0,0,90,,,45,0,0,0,19523.jpg,1.0,0,0,Bamba,0.8,False,22.0,a,5,97,0.0,1,955,955,3567,3567,0.2,0.2,Bamba,0,2018-08-18
104,0,0,8,,,0,49382,0,0,0,0,0.2,0,0,2,1.3,1.3,1,Bruno,1.0,2,0,1.6,92,False,15.4,0,0,0,0,90,,,45,0,0,0,49382.jpg,1.0,0,0,Ecuele Manga,0.1,False,5.0,a,5,97,0.0,1,198,198,475,475,0.2,0.2,Ecuele Manga,0,2018-08-18
105,0,0,0,,,0,27698,0,0,0,0,0.0,0,0,2,0.8,0.8,0,Matthew,0.0,0,0,0.0,93,False,0.0,0,0,0,0,0,,,40,0,0,0,27698.jpg,0.0,0,0,Connolly,1.5,False,16.0,a,5,97,0.0,0,1588,1588,8597,8597,0.0,0.0,Connolly,0,2018-08-18
106,0,0,14,,,0,56981,0,0,0,0,1.8,0,0,2,1.3,1.3,1,Joe,1.0,2,0,1.8,94,False,16.4,0,0,0,0,90,,,45,0,0,0,56981.jpg,1.0,0,0,Bennett,0.2,False,3.0,a,5,97,0.0,1,445,445,901,901,0.2,0.2,Bennett,0,2018-08-18
107,0,0,6,100.0,100.0,0,38716,0,0,0,0,1.0,0,0,2,0.8,0.8,0,Lee,0.0,2,0,1.2,95,False,10.8,0,0,0,0,90,,2018-07-30T11:01:09Z,40,0,0,0,38716.jpg,0.0,0,0,Peltier,4.1,False,2.0,a,5,97,0.0,0,15305,15305,12354,12354,0.0,0.0,Peltier,1,2018-08-18
108,0,0,0,,,0,73459,0,0,0,0,0.0,0,0,2,0.8,0.8,0,Ashley Darel Jazz,0.0,0,0,0.0,96,False,0.0,0,0,0,0,0,,,40,0,0,0,73459.jpg,0.0,0,0,Richards,0.9,False,6.0,a,5,97,0.0,0,1021,1021,4420,4420,0.0,0.0,Jazz Richards,0,2018-08-18
109,0,0,0,0.0,0.0,0,14927,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Greg,0.0,0,0,0.0,97,False,0.0,0,0,0,0,0,Contract expired,2018-07-09T09:22:51Z,40,0,0,0,14927.jpg,0.0,0,0,Halford,0.0,False,,u,5,97,0.0,0,83,83,245,245,0.0,0.0,Halford,0,2018-08-18
110,0,0,12,,,0,104073,0,0,0,0,15.9,0,0,3,1.2,1.2,2,Joe,2.0,2,0,4.0,98,False,16.4,0,0,0,0,90,,,50,0,0,0,104073.jpg,2.0,0,0,Ralls,0.3,False,8.0,a,5,97,8.0,2,506,506,2236,2236,0.4,0.4,Ralls,0,2018-08-18
111,0,0,6,,,0,49806,0,0,0,0,25.4,0,0,3,1.5,1.5,2,David Junior,2.0,2,0,4.5,99,False,11.8,0,0,0,0,90,,,55,0,0,0,49806.jpg,2.0,0,0,Hoilett,0.4,False,33.0,a,5,97,8.0,2,577,577,2695,2695,0.4,0.4,Hoilett,0,2018-08-18
112,0,0,4,,,0,76360,0,0,0,0,0.9,0,0,3,1.2,1.2,2,Nathaniel,2.0,1,0,1.8,100,False,3.6,0,0,0,0,62,,,50,0,0,0,76360.jpg,2.0,0,0,Mendez-Laing,0.1,False,19.0,a,5,97,13.0,2,195,195,447,447,0.4,0.4,Mendez-Laing,0,2018-08-18
113,0,0,10,,,0,122797,0,0,0,0,11.3,0,0,3,1.5,1.5,2,Callum,2.0,1,0,3.7,101,False,7.4,0,0,0,0,62,,,55,0,0,0,122797.jpg,2.0,0,0,Paterson,0.2,False,13.0,a,5,97,18.0,2,139,139,1032,1032,0.4,0.4,Paterson,0,2018-08-18
114,0,0,0,0.0,,0,49845,0,0,0,0,0.0,0,0,3,0.0,0.8,0,Aron,0.0,0,0,0.0,102,False,0.0,0,0,0,0,0,Knee injury - Expected back 25 Aug,2018-08-11T18:01:12Z,45,0,0,0,49845.jpg,0.0,0,0,Gunnarsson,1.1,False,17.0,i,5,97,0.0,0,296,296,14540,14540,0.0,0.0,Gunnarsson,0,2018-08-18
115,0,0,0,,,0,40451,0,0,0,0,0.0,0,0,3,0.8,0.8,0,Anthony,0.0,0,0,0.0,103,False,0.0,0,0,0,0,0,,,45,0,0,0,40451.jpg,0.0,0,0,Pilkington,0.2,False,,a,5,97,0.0,0,181,181,1460,1460,0.0,0.0,Pilkington,0,2018-08-18
116,0,0,0,,,0,54527,0,0,0,0,0.0,0,0,3,0.8,0.8,0,Loïc,0.0,0,0,0.0,104,False,0.0,0,0,0,0,0,,,45,0,0,0,54527.jpg,0.0,0,0,Damour,0.1,False,20.0,a,5,97,0.0,0,75,75,427,427,0.0,0.0,Damour,0,2018-08-18
117,0,0,3,,,0,75826,0,0,0,0,1.1,0,0,3,0.8,0.8,1,Danny,1.0,1,0,0.1,105,False,0.0,0,0,0,0,28,,,45,0,0,0,75826.jpg,1.0,0,0,Ward,0.3,False,9.0,a,5,97,0.0,1,811,811,1631,1631,0.2,0.2,Ward,0,2018-08-18
118,0,0,4,,,0,114245,0,0,0,0,20.6,0,0,3,1.2,1.2,1,Josh,1.0,1,0,4.7,106,False,4.4,0,0,0,0,27,,,50,0,0,0,114245.jpg,1.0,0,0,Murphy,0.2,False,11.0,a,5,97,22.0,1,239,239,2301,2301,0.2,0.2,Murphy,0,2018-08-18
119,0,0,0,75.0,,0,82078,0,0,0,0,0.0,0,0,4,0.6,0.8,0,Kenneth,0.0,0,0,0.0,107,False,0.0,0,0,0,0,0,Groin Injury - 75% chance of playing,2018-08-11T18:01:12Z,50,0,0,0,82078.jpg,0.0,0,0,Zohore,0.6,False,10.0,d,5,97,0.0,0,426,426,7621,7621,0.0,0.0,Zohore,0,2018-08-18
120,0,0,0,0.0,0.0,0,114054,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Omar,0.0,0,0,0.0,108,False,0.0,0,0,0,0,0,Season-long loan to Birmingham City,2018-08-08T08:43:30Z,45,0,0,0,114054.jpg,0.0,0,0,Bogle,0.3,False,30.0,u,5,97,0.0,0,146,146,3257,3257,0.0,0.0,Bogle,0,2018-08-18
121,0,0,5,,,0,45196,0,0,0,0,0.0,0,0,4,0.6,0.6,1,Gary,1.0,1,0,0.2,109,False,2.0,0,0,0,0,2,,,45,0,0,0,45196.jpg,1.0,0,0,Madine,1.5,False,24.0,a,5,97,0.0,1,15539,15539,8668,8668,0.2,0.2,Madine,0,2018-08-18
122,0,0,8,,,0,96994,0,0,0,0,25.8,0,0,4,1.0,1.0,2,Bobby,2.0,1,0,6.9,110,False,8.0,0,0,0,0,87,,,55,0,0,0,96994.jpg,2.0,0,0,Reid,0.7,False,14.0,a,5,97,35.0,2,3660,3660,3988,3988,0.4,0.4,Reid,0,2018-08-18
123,0,0,0,,,0,80792,0,0,0,0,0.0,0,0,2,1.3,1.3,0,Greg,0.0,0,0,0.0,467,False,0.0,0,0,0,0,0,,,45,0,0,0,80792.jpg,0.0,0,0,Cunninghamm,0.1,False,18.0,a,5,97,0.0,0,46,46,704,704,0.0,0.0,Cunningham,0,2018-08-18
124,0,0,0,,,0,175946,0,0,0,0,0.0,0,0,3,0.8,0.8,0,Víctor,0.0,0,0,0.0,504,False,0.0,0,0,0,0,0,,,45,0,0,0,175946.jpg,0.0,0,0,Camarasa,0.1,False,21.0,a,5,97,0.0,0,249,249,425,425,0.0,0.0,Camarasa,0,2018-08-18
125,0,0,0,0.0,0.0,0,60772,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Thibaut,0.0,0,0,0.0,111,False,0.0,0,0,0,0,0,Transferred to Real Madrid,2018-08-09T06:49:10Z,55,0,0,0,60772.jpg,0.0,0,0,Courtois,0.9,False,13.0,u,6,8,0.0,0,34,34,32737,32737,0.0,0.0,Courtois,0,2018-08-18
126,0,0,0,,,0,20310,0,0,0,0,0.0,0,0,1,2.6,3.6,0,Willy,0.0,0,0,0.0,112,False,0.0,0,0,0,0,0,,,50,0,0,0,20310.jpg,0.0,0,0,Caballero,0.2,False,13.0,a,6,8,0.0,0,234,234,1886,1886,0.0,0.0,Caballero,0,2018-08-18
127,0,0,29,,,1,41328,0,0,0,0,9.9,0,0,2,3.2,4.2,6,César,6.0,0,0,3.3,113,False,22.6,0,0,0,0,90,,,65,0,0,0,41328.jpg,6.0,0,0,Azpilicueta,15.3,False,28.0,a,6,8,0.0,6,9324,9324,38095,38095,0.9,0.9,Azpilicueta,0,2018-08-18
128,0,0,0,,,0,19419,0,0,0,0,0.0,0,0,2,2.6,3.6,0,Gary,0.0,0,0,0.0,114,False,0.0,0,0,0,0,0,,,55,0,0,0,19419.jpg,0.0,0,0,Cahill,1.2,False,24.0,a,6,8,0.0,0,1056,1056,12518,12518,0.0,0.0,Cahill,0,2018-08-18
129,1,2,32,,,1,82263,0,0,0,0,19.9,0,0,2,3.2,4.2,11,Marcos,11.0,0,0,5.1,115,False,13.0,0,0,0,0,90,,,65,0,0,0,82263.jpg,11.0,0,0,Alonso,18.5,False,3.0,a,6,8,18.0,11,81272,81272,24779,24779,1.7,1.7,Alonso,0,2018-08-18
130,0,0,27,100.0,100.0,1,41270,0,0,0,0,2.0,0,0,2,2.6,3.6,5,David,5.0,0,0,2.2,116,False,20.2,0,0,0,0,90,,2018-07-05T14:31:07Z,55,0,0,0,41270.jpg,5.0,0,0,Luiz Moreira Marinho,4.2,False,30.0,a,6,8,0.0,5,23119,23119,15254,15254,0.9,0.9,David Luiz,1,2018-08-18
131,0,0,2,,,0,49013,0,0,0,0,10.8,0,0,2,2.9,3.9,1,Victor,1.0,0,0,1.2,117,False,1.2,0,0,0,0,9,,,60,0,0,0,49013.jpg,1.0,0,0,Moses,3.8,False,15.0,a,6,8,0.0,1,1549,1549,33955,33955,0.2,0.2,Moses,0,2018-08-18
132,0,3,35,,,1,102380,0,0,0,0,11.9,0,0,2,2.9,3.9,9,Antonio,9.0,0,0,5.4,118,False,20.6,0,0,0,0,90,,,60,0,0,0,102380.jpg,9.0,0,0,Rüdiger,3.2,False,2.0,a,6,8,21.0,9,13278,13278,8454,8454,1.5,1.5,Rüdiger,0,2018-08-18
133,0,0,0,,,0,135363,-1,1,-1,1,0.0,0,0,2,2.5,3.5,0,Andreas,0.0,0,0,0.0,119,False,0.0,0,0,0,0,0,,,54,0,0,0,135363.jpg,0.0,0,0,Christensen,1.0,False,27.0,a,6,8,0.0,0,541,541,14990,14990,0.0,0.0,Christensen,0,2018-08-18
134,0,0,0,,,0,105700,-1,1,-1,1,0.0,0,0,2,2.5,3.5,0,Davide,0.0,0,0,0.0,120,False,0.0,0,0,0,0,0,,,54,0,0,0,105700.jpg,0.0,0,0,Zappacosta,0.3,False,21.0,a,6,8,0.0,0,289,289,3343,3343,0.0,0.0,Zappacosta,0,2018-08-18
135,0,0,0,,,0,109533,0,0,0,0,0.0,0,0,2,2.6,3.6,0,Emerson,0.0,0,0,0.0,121,False,0.0,0,0,0,0,0,,,55,0,0,0,109533.jpg,0.0,0,0,Palmieri dos Santos,0.2,False,33.0,a,6,8,0.0,0,113,113,1637,1637,0.0,0.0,Emerson,0,2018-08-18
136,1,0,21,,,0,42786,0,0,0,0,13.8,0,0,3,3.7,4.7,4,Eden,4.0,0,0,4.8,122,False,23.8,0,0,0,0,14,,,105,0,0,0,42786.jpg,4.0,0,0,Hazard,11.8,False,10.0,a,6,8,10.0,4,59158,59158,34085,34085,0.4,0.4,Hazard,0,2018-08-18
137,0,0,0,0.0,100.0,0,17878,-1,1,-1,1,0.0,0,0,3,0.0,3.3,0,Cesc,0.0,0,0,0.0,123,False,0.0,0,0,0,0,0,Knee injury - Expected back 25 Aug,2018-08-11T18:01:12Z,64,0,0,0,17878.jpg,0.0,0,0,Fàbregas,0.9,False,4.0,i,6,8,0.0,0,616,616,26496,26496,0.0,0.0,Fàbregas,0,2018-08-18
138,1,0,17,,,1,47431,0,0,0,0,48.3,0,0,3,2.7,3.7,6,Willian,6.0,0,0,9.7,124,False,26.4,0,0,0,0,75,,,75,0,0,0,47431.jpg,6.0,0,0,Borges Da Silva,9.4,False,22.0,a,6,8,22.0,6,51431,51431,36136,36136,0.8,0.8,Willian,0,2018-08-18
139,0,1,31,,,1,49579,0,0,0,0,19.4,0,0,3,2.4,3.4,9,Pedro,9.0,0,1,8.3,125,False,42.6,0,0,0,0,80,,,65,0,0,0,49579.jpg,9.0,0,0,Rodríguez Ledesma,3.2,False,11.0,a,6,8,21.0,9,50367,50367,14474,14474,1.4,1.4,Pedro,0,2018-08-18
140,0,0,30,,,1,116594,0,0,0,0,11.2,0,0,3,1.7,2.7,8,N'Golo,8.0,0,1,7.1,126,False,42.4,0,0,0,0,90,,,50,0,0,0,116594.jpg,8.0,0,0,Kanté,22.2,False,7.0,a,6,8,17.0,8,96794,96794,36684,36684,1.6,1.6,Kanté,0,2018-08-18
141,0,0,12,,,1,88894,0,0,0,0,17.8,0,0,3,2.2,3.2,3,Ross,3.0,0,0,4.5,127,False,7.4,0,0,0,0,67,,,60,0,0,0,88894.jpg,3.0,0,0,Barkley,0.5,False,8.0,a,6,8,20.0,3,2286,2286,3644,3644,0.5,0.5,Barkley,0,2018-08-18
142,0,0,0,,,0,61603,0,0,0,0,0.0,0,0,3,1.7,2.7,0,Daniel,0.0,0,0,0.0,128,False,0.0,0,0,0,0,0,,,50,0,0,0,61603.jpg,0.0,0,0,Drinkwater,0.2,False,6.0,a,6,8,0.0,0,214,214,1580,1580,0.0,0.0,Drinkwater,0,2018-08-18
143,0,0,0,0.0,,0,169102,-1,1,-1,1,0.0,0,0,3,0.0,2.6,0,Tiemoué,0.0,0,0,0.0,129,False,0.0,0,0,0,0,0,Season-long loan to Milan,2018-08-15T09:18:32Z,49,0,0,0,169102.jpg,0.0,0,0,Bakayoko,0.2,False,14.0,u,6,8,0.0,0,269,269,5119,5119,0.0,0.0,Bakayoko,0,2018-08-18
144,0,0,0,100.0,100.0,0,199598,0,0,0,0,0.0,0,0,3,1.3,2.3,0,Ethan,0.0,0,0,0.0,130,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,45,0,0,0,199598.jpg,0.0,0,0,Ampadu,0.1,False,44.0,a,6,8,0.0,0,124,124,403,403,0.0,0.0,Ampadu,0,2018-08-18
145,0,0,0,,,0,209046,0,0,0,0,0.0,0,0,3,1.3,2.3,0,Callum,0.0,0,0,0.0,131,False,0.0,0,0,0,0,0,,,45,0,0,0,209046.jpg,0.0,0,0,Hudson-Odoi,2.0,False,20.0,a,6,8,0.0,0,1319,1319,19023,19023,0.0,0.0,Hudson-Odoi,0,2018-08-18
146,0,0,5,,,0,126187,0,0,0,0,1.3,0,0,3,2.0,3.0,1,Ruben,1.0,0,0,0.4,132,False,2.2,0,0,0,0,22,,,55,0,0,0,126187.jpg,1.0,0,0,Loftus-Cheek,1.1,False,12.0,a,6,8,0.0,1,433,433,7358,7358,0.2,0.2,Loftus-Cheek,0,2018-08-18
147,0,0,0,,,0,44346,0,0,0,0,0.0,0,0,4,2.5,3.5,0,Olivier,0.0,0,0,0.0,133,False,0.0,0,0,0,0,0,,,80,0,0,0,44346.jpg,0.0,0,0,Giroud,3.4,False,18.0,a,6,8,0.0,0,2178,2178,34461,34461,0.0,0.0,Giroud,0,2018-08-18
148,0,0,1,,,1,88482,0,0,0,0,6.9,0,0,4,2.8,3.8,2,Álvaro,2.0,0,0,4.9,134,False,2.0,0,0,0,0,90,,,90,0,0,0,88482.jpg,2.0,0,0,Morata,2.9,False,29.0,a,6,8,40.0,2,7878,7878,28348,28348,0.2,0.2,Morata,0,2018-08-18
149,0,1,31,,,1,85955,1,-1,1,-1,9.3,0,0,3,1.8,2.8,9,Jorge Luiz,9.0,0,1,7.9,459,False,52.6,0,0,0,0,90,,,51,0,0,0,85955.jpg,9.0,0,0,Frello Filho,13.1,False,5.0,a,6,8,17.0,9,181616,181616,25745,25745,1.8,1.8,Jorginho,0,2018-08-18
150,0,0,0,,,0,173879,0,0,0,0,0.0,0,0,4,1.5,2.5,0,Tammy,0.0,0,0,0.0,496,False,0.0,0,0,0,0,0,,,55,0,0,0,173879.jpg,0.0,0,0,Abraham,0.2,False,19.0,a,6,8,0.0,0,408,408,1733,1733,0.0,0.0,Abraham,0,2018-08-18
151,0,0,23,,,1,109745,0,0,0,0,0.0,0,0,1,3.0,4.0,6,Kepa,6.0,0,0,0.9,498,False,9.2,0,0,0,0,90,,,55,0,0,0,109745.jpg,6.0,0,1,Arrizabalaga,3.7,False,1.0,a,6,8,0.0,6,25866,25866,10026,10026,1.1,1.1,Kepa,0,2018-08-18
152,0,0,0,,,0,91651,0,0,0,0,0.0,0,0,3,2.2,3.2,0,Mateo,0.0,0,0,0.0,499,False,0.0,0,0,0,0,0,,,60,0,0,0,91651.jpg,0.0,0,0,Kovacic,1.1,False,17.0,a,6,8,0.0,0,4056,4056,15609,15609,0.0,0.0,Kovacic,0,2018-08-18
153,0,1,33,,,1,20066,0,0,0,0,0.0,0,0,1,1.1,2.6,9,Wayne,9.0,0,0,4.3,135,False,42.6,0,0,0,0,90,,,45,0,0,0,20066.jpg,9.0,0,6,Hennessey,2.1,False,13.0,a,7,31,0.0,9,22789,22789,6068,6068,2.0,2.0,Hennessey,0,2018-08-18
154,0,0,0,,,0,11554,0,0,0,0,0.0,0,0,1,0.2,1.7,0,Julian,0.0,0,0,0.0,136,False,0.0,0,0,0,0,0,,,40,0,0,0,11554.jpg,0.0,0,0,Speroni,14.2,False,1.0,a,7,31,0.0,0,5172,5172,29490,29490,0.0,0.0,Speroni,0,2018-08-18
155,0,0,0,,,0,40836,0,0,0,0,0.0,0,0,1,1.1,2.6,0,Vicente,0.0,0,0,0.0,137,False,0.0,0,0,0,0,0,,,45,0,0,0,40836.jpg,0.0,0,0,Guaita,0.2,False,31.0,a,7,31,0.0,0,60,60,1658,1658,0.0,0.0,Guaita,0,2018-08-18
156,0,0,29,,,1,49413,0,0,0,0,0.4,0,0,2,0.8,2.3,6,James,6.0,0,0,4.9,138,False,27.2,0,0,0,0,90,,,45,0,0,0,49413.jpg,6.0,0,0,Tomkins,8.2,False,5.0,a,7,31,21.0,6,7522,7522,28039,28039,1.3,1.3,Tomkins,0,2018-08-18
157,0,0,0,0.0,0.0,0,19188,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Scott,0.0,0,0,0.0,139,False,0.0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,45,0,0,0,19188.jpg,0.0,0,0,Dann,0.0,False,6.0,i,7,31,0.0,0,49,49,159,159,0.0,0.0,Dann,0,2018-08-18
